dataset_uuid,organization_uuid,name,description,access_level,license,metadata_created,metadata_modified,maintainer_email,maintainer_name,identifier
39a9aa76-cef1-4cfd-a545-4b551a54236b,055bfdfa-c4cf-5c04-98fc-353d22c8f47d,Metropolitan Labor Trends 2019-2020,This dataset contains labor data collected by federal agencies. It covers key indicators relevant to metropolitan labor trends 2019-2020 and is updated periodically.,restricted public,Creative Commons CCZero,2015-06-06 05:02:53,2020-08-18 05:39:22,data@epa.gov,Data Governance,metropolitan-labor-trends-2019-2020-39a9aa76
2e816a37-896d-4e88-83a3-d94c2e76a3dd,55564db0-b0e3-58d0-922e-9bb646183f6f,Annual Agriculture Report - State of California,Comprehensive agriculture statistics for research and policy analysis. Data sourced from official government records and surveys.,restricted public,Creative Commons CCZero,2017-03-01 23:05:29,2022-02-09 10:53:56,info@usda.gov,Communications Office,annual-agriculture-report-state-of-california-2e816a37
a90ff4ba-9bd6-487c-8bd9-299f450481f5,ce969544-a876-5089-a4f4-33b84dbb3aea,U.S. Geological Survey Open Data: Environment,This dataset contains environment data collected by federal agencies. It covers key indicators relevant to u.s. geological survey open data: environment and is updated periodically.,public,Creative Commons CCZero,2011-04-11 14:40:03,2024-01-05 22:35:28,gs-w_data@usgs.gov,Data Management,u-s-geological-survey-open-data-environment-a90ff4ba
c11c0a51-b140-470c-a753-01e4822f57e1,2e700355-61d6-530f-b2ef-15217fcfd96f,County-Level Social Services Trends 2024-2025,Comprehensive social services statistics for research and policy analysis. Data sourced from official government records and surveys.,public,Creative Commons Attribution,2013-03-05 20:45:36,2023-08-06 03:11:53,dataportal@cityofchicago.org,Data Analytics,county-level-social-services-trends-2024-2025-c11c0a51
575e178c-b58b-4f30-b09d-b82a5e53915c,f5f8d772-b48e-5309-97f1-3cb1d4a95720,U.S. Department of Elections Dataset 2020,This dataset contains elections data collected by federal agencies. It covers key indicators relevant to u.s. department of elections dataset 2020 and is updated periodically.,restricted public,U.S. Government Work,2012-02-05 22:28:24,2020-11-24 11:09:41,data@hhs.gov,Open Data Team,u-s-department-of-elections-dataset-2020-575e178c
bdaacc26-2df9-48dc-ae11-28f362dfd040,055bfdfa-c4cf-5c04-98fc-353d22c8f47d,Demographics Statistics by Regional (2011),Federal dataset for demographics statistics by regional (2011). Includes historical records and current measurements across multiple geographic regions.,public,Other (Open),2014-07-01 14:32:07,2020-08-19 13:59:29,data@epa.gov,Data Governance,demographics-statistics-by-regional-2011-bdaacc26
3b248d17-22df-4d07-babe-a91926d98b83,47f1c7c4-b955-570a-95c9-c989daae1511,Health Monitoring Records 2013,"Open government dataset providing detailed health information. Suitable for academic research, journalism, and data science applications.",public,U.S. Government Work,2011-11-30 05:02:39,2023-03-20 09:05:30,data@who.int,Global Data,health-monitoring-records-2013-3b248d17
6ebf38e4-0d32-4053-9aa9-24a3a536a354,05cef825-2b53-52ec-98ae-1232be6a74a7,Education Indicators Dashboard,"Open government dataset providing detailed education information. Suitable for academic research, journalism, and data science applications.",public,Creative Commons Attribution,2013-08-13 10:00:33,2021-06-15 16:20:10,nasa-data@nasa.gov,Data Services,education-indicators-dashboard-6ebf38e4
a0195880-298a-4831-9a43-73c2c59e18f9,edd359ae-a154-5e6e-9317-3a7cab6d8290,Labor Monitoring Records 2016,"Open government dataset providing detailed labor information. Suitable for academic research, journalism, and data science applications.",public,U.S. Government Work,2017-05-26 09:53:02,2021-11-26 16:14:20,fws_data@fws.gov,Geospatial Services,labor-monitoring-records-2016-a0195880
8d6f1311-1b30-4e7f-b283-2c550fd8e04e,a9817270-ab22-5d9a-bb87-c241b4039796,U.S. Fish and Finance Dataset 2019,This dataset contains finance data collected by federal agencies. It covers key indicators relevant to u.s. fish and finance dataset 2019 and is updated periodically.,public,Creative Commons CCZero,2011-04-28 22:35:58,2021-04-28 04:00:23,eddata@ed.gov,Data Quality Group,u-s-fish-and-finance-dataset-2019-8d6f1311
2a5ec236-9d97-4cc8-9a27-aff54051eb9c,b9c8c37c-1d4c-5321-99f8-66b7c4a96293,Weather Indicators Dashboard,"Open government dataset providing detailed weather information. Suitable for academic research, journalism, and data science applications.",restricted public,Creative Commons Attribution,2013-05-25 01:25:20,2020-05-11 02:43:30,femadata@fema.dhs.gov,OpenFEMA,weather-indicators-dashboard-2a5ec236
42c0f45d-720d-492f-a09d-47348df6785b,28fe1fbe-4f76-5fb3-b3a6-ded13e2faa90,National Park Service Open Data: Geospatial,"Open government dataset providing detailed geospatial information. Suitable for academic research, journalism, and data science applications.",restricted public,Creative Commons Attribution,2016-03-27 12:12:40,2023-09-08 02:10:57,cdcinfo@cdc.gov,Public Health Data,national-park-service-open-data-geospatial-42c0f45d
a7fde7cc-1276-4ba1-aaca-e54b7e98daa5,2e700355-61d6-530f-b2ef-15217fcfd96f,Federal Social Services Database 2010,Federal dataset for federal social services database 2010. Includes historical records and current measurements across multiple geographic regions.,public,Creative Commons Attribution,2011-02-13 08:52:58,2021-11-17 22:26:31,dataportal@cityofchicago.org,Data Analytics,federal-social-services-database-2010-a7fde7cc
be8e5ce9-5275-4e1d-be38-e7be0f6625f5,877f0cfd-1a57-54ad-8616-23509f53d594,Federal Environment Database 2012,This dataset contains environment data collected by federal agencies. It covers key indicators relevant to federal environment database 2012 and is updated periodically.,public,Creative Commons CCZero,2015-01-17 13:19:21,2020-06-02 15:55:29,noaa.data@noaa.gov,Data Management,federal-environment-database-2012-be8e5ce9
7e6543fc-b52c-4751-8547-830119572352,055bfdfa-c4cf-5c04-98fc-353d22c8f47d,Bureau of Labor Geospatial Dataset 2015,Comprehensive geospatial statistics for research and policy analysis. Data sourced from official government records and surveys.,public,Other (Open),2018-03-04 04:03:39,2021-12-24 20:37:41,data@epa.gov,Data Governance,bureau-of-labor-geospatial-dataset-2015-7e6543fc
8f855797-4680-4b8e-b836-b4c09b5b608b,1cfe6182-d24e-55cd-bf9c-ed4571e81522,Transportation Monitoring Records 2024,Federal dataset for transportation monitoring records 2024. Includes historical records and current measurements across multiple geographic regions.,public,Creative Commons CCZero,2011-11-01 22:57:16,2020-03-02 19:15:36,opendata@records.nyc.gov,Open Data Team,transportation-monitoring-records-2024-8f855797
bba161d0-525a-4ab0-ac83-dade256bdc37,d4c3c80c-8abd-5cd3-8818-8b5b10f5f257,Elections Indicators Dashboard,Federal dataset for elections indicators dashboard. Includes historical records and current measurements across multiple geographic regions.,public,Creative Commons Attribution,2018-12-05 21:22:08,2023-12-25 07:38:04,nps_data@nps.gov,Data Management,elections-indicators-dashboard-bba161d0
d04260ce-357a-4202-997c-c78dffbdcbee,f702af7c-3b01-5abd-8846-78fd4f1787b2,Annual Health Report - U.S. Department of,Comprehensive health statistics for research and policy analysis. Data sourced from official government records and surveys.,public,Creative Commons Attribution,2012-03-07 07:17:49,2020-05-01 03:16:44,nihod@nih.gov,Open Data Office,annual-health-report-u-s-department-of-d04260ce
c71eb76c-7eaf-46f2-81e9-03bcc0e1035f,3eaccee0-381b-5fbe-af5a-5522264844df,Rural Health Survey Results,This dataset contains health data collected by federal agencies. It covers key indicators relevant to rural health survey results and is updated periodically.,public,License Not Specified,2010-05-12 09:17:17,2022-01-15 11:51:45,data@dol.gov,Chief Data Officer,rural-health-survey-results-c71eb76c
4c65d773-6082-41b4-8e8c-c05873fca6d2,33a3d471-d1cf-551f-ad4f-b99ae751c997,Federal Transportation Database 2014,This dataset contains transportation data collected by federal agencies. It covers key indicators relevant to federal transportation database 2014 and is updated periodically.,public,Other (Open),2016-05-14 10:30:41,2021-08-14 05:48:52,blsdata@bls.gov,Data Policy,federal-transportation-database-2014-4c65d773
cff62652-1969-456e-9913-25d20828eddd,877f0cfd-1a57-54ad-8616-23509f53d594,Business Monitoring Records 2020,Federal dataset for business monitoring records 2020. Includes historical records and current measurements across multiple geographic regions.,public,Creative Commons Attribution,2011-12-13 08:42:24,2021-08-13 05:37:38,noaa.data@noaa.gov,Data Management,business-monitoring-records-2020-cff62652
8dd37869-4fdf-438b-8d01-58a81e2170f3,a9817270-ab22-5d9a-bb87-c241b4039796,Agriculture Monitoring Records 2015,"Open government dataset providing detailed agriculture information. Suitable for academic research, journalism, and data science applications.",public,Other (Open),2012-12-05 11:41:04,2024-06-20 16:14:54,eddata@ed.gov,Data Quality Group,agriculture-monitoring-records-2015-8dd37869
8e25a1a5-3a37-427b-8245-18257b3ce479,7b30979e-2805-5bdb-b8d7-7122baf8a47b,Housing Statistics by Urban (2021),Federal dataset for housing statistics by urban (2021). Includes historical records and current measurements across multiple geographic regions.,restricted public,Open Data Commons Public Domain,2011-01-11 04:16:25,2021-09-06 07:47:30,data@faa.gov,Statistics Division,housing-statistics-by-urban-2021-8e25a1a5
556060b3-bb02-4ebb-829b-69eac2239412,f702af7c-3b01-5abd-8846-78fd4f1787b2,Energy Statistics by Coastal (2016),Comprehensive energy statistics for research and policy analysis. Data sourced from official government records and surveys.,public,U.S. Government Work,2017-01-10 13:15:47,2022-07-02 09:38:06,nihod@nih.gov,Open Data Office,energy-statistics-by-coastal-2016-556060b3
5e1b7897-9f47-4d3f-b932-a5f4055d3698,47f1c7c4-b955-570a-95c9-c989daae1511,Annual Public Safety Report - Bureau of Labor,Comprehensive public safety statistics for research and policy analysis. Data sourced from official government records and surveys.,public,U.S. Government Work,2010-02-06 03:06:57,2020-12-03 10:00:08,data@who.int,Global Data,annual-public-safety-report-bureau-of-labor-5e1b7897
08667fcb-0ed5-4bf8-98f0-b20faa680b25,b9c8c37c-1d4c-5321-99f8-66b7c4a96293,State-Level Elections Trends 2013-2014,"Open government dataset providing detailed elections information. Suitable for academic research, journalism, and data science applications.",public,U.S. Government Work,2011-04-08 05:03:35,2022-03-11 02:16:47,femadata@fema.dhs.gov,OpenFEMA,state-level-elections-trends-2013-2014-08667fcb
d7c86971-e00d-4256-b86f-f6b6b6e17586,f5f8d772-b48e-5309-97f1-3cb1d4a95720,National Science & Research Inventory 2023,Federal dataset for national science & research inventory 2023. Includes historical records and current measurements across multiple geographic regions.,public,License Not Specified,2011-07-13 08:25:00,2023-08-07 15:14:53,data@hhs.gov,Open Data Team,national-science-research-inventory-2023-d7c86971
0d9246c5-d989-4c14-b38e-4bef1a683d1f,05cef825-2b53-52ec-98ae-1232be6a74a7,Geospatial Monitoring Records 2021,Comprehensive geospatial statistics for research and policy analysis. Data sourced from official government records and surveys.,public,Open Data Commons Public Domain,2012-05-23 15:44:48,2023-05-31 16:10:37,nasa-data@nasa.gov,Data Services,geospatial-monitoring-records-2021-0d9246c5
2095b3c9-5d87-4175-80d9-7721bfdfad20,ea0ed734-92dc-575b-87ae-b4491b0a52e3,Energy Indicators Dashboard,"Open government dataset providing detailed energy information. Suitable for academic research, journalism, and data science applications.",restricted public,Creative Commons CCZero,2016-10-15 08:46:43,2023-01-01 03:20:00,data@dir.texas.gov,Data Governance,energy-indicators-dashboard-2095b3c9
1a7b0294-52f2-4afa-a333-4be758683382,28fe1fbe-4f76-5fb3-b3a6-ded13e2faa90,City of New Open Data: Elections,"Open government dataset providing detailed elections information. Suitable for academic research, journalism, and data science applications.",public,Creative Commons Attribution,2014-10-09 22:00:54,2023-06-18 13:13:22,cdcinfo@cdc.gov,Public Health Data,city-of-new-open-data-elections-1a7b0294
86aab308-3e4d-412e-8af3-b88b469ed0b7,ce969544-a876-5089-a4f4-33b84dbb3aea,National Institutes of Finance Dataset 2020,Comprehensive finance statistics for research and policy analysis. Data sourced from official government records and surveys.,restricted public,Open Data Commons Public Domain,2014-04-05 09:53:41,2021-08-08 03:33:01,gs-w_data@usgs.gov,Data Management,national-institutes-of-finance-dataset-2020-86aab308
aa19aeb9-c9fb-4022-b143-0e6a6992a160,1cfe6182-d24e-55cd-bf9c-ed4571e81522,Labor Monitoring Records 2022,"Open government dataset providing detailed labor information. Suitable for academic research, journalism, and data science applications.",public,Open Data Commons Public Domain,2013-09-17 01:52:28,2024-01-20 13:58:43,opendata@records.nyc.gov,Open Data Team,labor-monitoring-records-2022-aa19aeb9
11a4f9ae-51bd-4f77-8858-d48ab3b2b299,edd359ae-a154-5e6e-9317-3a7cab6d8290,Science & Research Monitoring Records 2022,Comprehensive science & research statistics for research and policy analysis. Data sourced from official government records and surveys.,restricted public,Creative Commons Attribution,2019-06-26 20:03:05,2023-09-13 15:51:20,fws_data@fws.gov,Geospatial Services,science-research-monitoring-records-2022-11a4f9ae
51a9dc73-23d0-44bf-9aab-8090141cc81d,b5e19456-28d5-581c-bf70-d015b6f89c34,Federal Public Safety Database 2024,"Open government dataset providing detailed public safety information. Suitable for academic research, journalism, and data science applications.",public,Creative Commons Attribution,2016-11-30 01:09:03,2024-08-06 07:42:33,data@federalreserve.gov,Research Data,federal-public-safety-database-2024-51a9dc73
a47633ea-03ba-4c74-a9d2-3ef2d5faa8ee,ce969544-a876-5089-a4f4-33b84dbb3aea,Federal Finance Database 2021,Comprehensive finance statistics for research and policy analysis. Data sourced from official government records and surveys.,public,Other (Open),2015-04-09 10:14:53,2023-11-23 17:21:04,gs-w_data@usgs.gov,Data Management,federal-finance-database-2021-a47633ea
